Masked ID,Started on,Completed,Grade/41,Q. 1 /5,Q. 2 /2,Q. 3 /5,Q. 4 /1,Q. 5 /1,Q. 6 /1,Q. 7 /1,Q. 8 /1,Q. 9 /1,Q. 10 /1,Q. 11 /1,Q. 12 /1,Q. 13 /1,Q. 14 /1,Q. 15 /1,Q. 16 /1,Q. 17 /1,Q. 18 /1,Q. 19 /1,Q. 20 /1,Q. 21 /1,Q. 22 /1,Q. 23 /1,Q. 24 /1,Q. 25 /1,Q. 26 /1,Q. 27 /1,Q. 28 /1,Q. 29 /1,Q. 30 /1,Q. 31 /1,Q. 32 /1
2268352,28/7/19 10:09,1/8/19 22:11,13,2,1,4,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2284648,31/7/19 17:17,1/8/19 22:37,14,3,2,4,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2301602,1/8/19 21:40,1/8/19 22:52,36,3,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2231621,1/8/19 21:09,1/8/19 23:05,36,3,2,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
2286989,24/7/19 18:07,2/8/19 0:20,32,5,2,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1
2284315,31/7/19 10:02,2/8/19 0:22,27,4,2,5,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
2273836,2/8/19 2:15,2/8/19 2:58,38,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1
2284648,2/8/19 6:46,2/8/19 6:55,37,5,2,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
2282355,22/7/19 3:34,2/8/19 7:36,37,4,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
2294910,2/8/19 7:31,2/8/19 7:55,31,5,2,5,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0
2296979,2/8/19 6:35,2/8/19 8:02,32,3,2,5,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
2281257,31/7/19 13:08,2/8/19 8:32,24,4,1,5,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
2298349,2/8/19 7:51,2/8/19 8:57,19,3,2,5,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0,0
2296653,2/8/19 8:59,2/8/19 9:01,5,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2266893,1/8/19 8:56,2/8/19 9:01,28,4,2,3,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1
2215512,2/8/19 8:15,2/8/19 9:15,31,5,2,5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,-,1,0,0,-,1,0,0,0,1,0,0
2215512,2/8/19 9:25,2/8/19 9:40,38,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,1,1,1,-,1,1,0,1,1,1,1
2262821,2/8/19 9:19,2/8/19 10:07,31,4,2,5,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1
2276581,2/8/19 9:28,2/8/19 10:10,22,4,2,5,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-,1,0,0,1,0,0,0,0
2262720,2/8/19 10:28,2/8/19 10:48,18,4,2,2,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2266450,2/8/19 9:00,2/8/19 13:10,18,5,0,4,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,-,-,-,0,-,-,0,0,0,0
2297758,2/8/19 12:02,2/8/19 13:12,38,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
2262860,2/8/19 13:40,2/8/19 14:28,22,5,0,4,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2261249,2/8/19 15:03,2/8/19 15:29,29,4,2,5,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1
2287153,22/7/19 13:14,2/8/19 16:05,21,4,2,4,1,1,1,1,0,0,1,0,0,1,0,1,1,-,0,1,0,1,1,-,-,-,-,-,-,-,-,-,-
2124406,2/8/19 16:04,2/8/19 16:06,8,2,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2280964,31/7/19 17:03,2/8/19 16:22,30,5,2,4,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,-,0,0,0,0
2284647,2/8/19 9:31,2/8/19 16:30,40,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
2288998,2/8/19 16:16,2/8/19 16:42,39,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2298310,2/8/19 16:49,2/8/19 16:51,9,4,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2298310,2/8/19 16:51,2/8/19 16:52,11,5,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2270319,30/7/19 20:51,2/8/19 17:17,32,4,2,5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,-,0,0,-,0,1,1,1
2284315,2/8/19 17:20,2/8/19 17:28,39,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
2282833,30/7/19 18:32,2/8/19 17:48,18,4,2,3,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2224021,2/8/19 15:59,2/8/19 17:56,33,5,2,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,-,0,0,0,1,1,1
1529770,2/8/19 17:16,2/8/19 18:01,38,5,2,5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
2271317,2/8/19 18:08,2/8/19 18:13,41,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2275405,2/8/19 18:09,2/8/19 18:36,41,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2223920,2/8/19 20:51,2/8/19 21:40,35,5,2,4,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-,1,1
2277976,2/8/19 20:33,2/8/19 21:47,33,4,2,5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
2212901,2/8/19 8:51,2/8/19 22:38,17,4,2,4,1,1,1,1,1,0,1,1,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2297684,31/7/19 2:43,2/8/19 22:42,40,5,2,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2207745,2/8/19 22:02,2/8/19 22:43,33,4,2,4,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-,-,-,1,1,1,1
2243890,2/8/19 22:42,2/8/19 23:20,32,4,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,1,1
2288470,31/7/19 9:03,2/8/19 23:51,36,3,2,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
2267230,30/7/19 18:04,3/8/19 1:05,35,4,2,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1
2273314,3/8/19 0:35,3/8/19 5:53,33,5,2,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,1,1,1,0,1,-,-
2273314,3/8/19 5:55,3/8/19 5:56,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2265979,3/8/19 7:54,3/8/19 11:38,21,2,2,4,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2281099,30/7/19 17:29,3/8/19 12:14,24,3,2,3,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,-,0,-,-,-,1,1,0,0
2279451,3/8/19 11:44,3/8/19 12:45,30,5,2,4,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1
2293122,3/8/19 13:03,3/8/19 14:21,40,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2277784,3/8/19 15:12,3/8/19 15:40,36,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
2284247,3/8/19 13:32,3/8/19 15:59,27,3,2,5,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,-,1,1,-,-,-,-,-,-,0,1,0,0
2215059,3/8/19 15:12,3/8/19 16:11,36,5,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1
2215059,3/8/19 16:14,3/8/19 16:26,40,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2294185,3/8/19 17:55,3/8/19 19:21,29,5,2,5,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1
2230450,3/8/19 17:47,3/8/19 19:41,10,2,2,3,0,0,1,1,1,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2298361,3/8/19 22:46,3/8/19 23:58,35,5,2,4,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1
2280980,30/7/19 13:46,4/8/19 1:54,22,3,1,4,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
2283500,1/8/19 15:17,4/8/19 12:12,34,5,2,5,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
2283500,4/8/19 12:13,4/8/19 12:20,40,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
2283500,4/8/19 12:21,4/8/19 12:26,40,4,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2283500,4/8/19 12:27,4/8/19 12:31,41,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2230450,4/8/19 12:08,4/8/19 14:00,18,1,2,5,1,1,1,1,1,1,1,0,0,1,0,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2297398,4/8/19 14:29,4/8/19 15:01,38,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
2270764,29/7/19 13:04,4/8/19 18:50,31,5,2,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0
2300112,4/8/19 18:41,4/8/19 19:20,30,5,2,4,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0
2296794,4/8/19 19:44,4/8/19 22:12,36,5,2,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
2231789,2/8/19 22:27,4/8/19 22:55,30,5,2,5,1,1,1,1,1,0,1,1,1,1,1,1,1,-,1,1,1,1,1,-,-,-,1,0,-,-,-,-,-
2277223,28/7/19 0:32,4/8/19 23:45,11,3,2,4,1,0,-,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0
2245968,4/8/19 15:04,5/8/19 11:25,27,3,2,4,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1
2245968,5/8/19 11:33,5/8/19 12:01,32,4,2,5,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,-,0,0,1,1,1,1,1,1,1,1,1
2224462,5/8/19 11:34,5/8/19 12:16,34,5,2,5,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1
2245968,5/8/19 12:04,5/8/19 12:19,39,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
2298499,5/8/19 11:53,5/8/19 12:43,31,2,2,4,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
2296862,5/8/19 12:33,5/8/19 12:56,41,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2282489,1/8/19 16:28,5/8/19 14:54,19,3,1,4,1,1,1,1,1,0,1,-,-,-,-,-,1,1,1,1,0,0,-,-,-,-,1,0,-,0,-,0,0
2266414,1/8/19 18:23,5/8/19 16:08,35,5,1,4,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
2276947,5/8/19 15:23,5/8/19 16:12,34,5,2,5,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1
2271662,2/8/19 9:04,5/8/19 18:11,32,2,2,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1
2297259,5/8/19 21:22,5/8/19 21:27,41,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2230450,5/8/19 21:47,5/8/19 22:14,33,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-,-,-,-,-,-,-
2284498,6/8/19 9:30,6/8/19 10:30,34,4,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1
2265951,6/8/19 9:48,6/8/19 10:39,34,5,0,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2171061,29/7/19 15:22,6/8/19 15:29,40,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
2266658,6/8/19 15:33,6/8/19 16:32,37,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
2280692,6/8/19 15:42,6/8/19 17:57,34,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-,1,1,-,1,1,1,1
2266450,6/8/19 19:44,6/8/19 21:06,34,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1
2274494,7/8/19 0:00,7/8/19 0:50,37,4,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
2296416,3/8/19 14:29,7/8/19 2:33,38,5,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
2163514,31/7/19 21:06,7/8/19 15:02,34,5,2,5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,-,-,-,-
2214196,7/8/19 14:52,7/8/19 15:38,30,4,2,4,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,-,-,1,1,0,1,-,0,0
2244407,1/8/19 20:53,7/8/19 21:42,29,4,2,4,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0
2278220,8/8/19 7:59,8/8/19 8:34,40,5,2,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2242047,31/7/19 11:15,8/8/19 12:09,31,5,2,5,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
2296523,8/8/19 15:37,8/8/19 15:59,31,5,2,4,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2219423,8/8/19 17:36,8/8/19 18:16,33,5,1,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0
2268352,8/8/19 18:29,8/8/19 18:40,38,5,2,5,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
2259423,8/8/19 19:42,8/8/19 20:00,40,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
2230044,8/8/19 20:01,8/8/19 20:27,30,5,2,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
2230419,8/8/19 20:28,8/8/19 21:07,31,4,2,4,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,-,0,0,1,1
2282824,31/7/19 9:09,8/8/19 21:39,25,5,2,5,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,-,-,-,-,-,-,0,1,-,-
2124406,8/8/19 21:33,8/8/19 21:40,17,3,2,4,1,1,0,1,1,0,1,-,-,-,0,1,1,0,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
2247205,8/8/19 21:34,8/8/19 22:14,39,5,2,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
2282833,6/8/19 17:41,8/8/19 22:20,33,4,2,5,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
2214178,1/8/19 6:38,9/8/19 10:55,20,5,2,4,0,1,1,1,1,0,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2214178,9/8/19 10:58,9/8/19 11:07,38,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,1,0,1,1
2244795,9/8/19 11:22,9/8/19 11:29,40,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
2270826,9/8/19 11:39,9/8/19 11:49,28,5,2,5,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
2257845,9/8/19 11:48,9/8/19 12:41,30,2,1,5,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
2296653,9/8/19 13:29,9/8/19 13:50,35,5,2,5,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1
2124406,9/8/19 14:42,9/8/19 15:20,30,5,2,4,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1
2282024,9/8/19 15:37,9/8/19 16:23,30,5,2,4,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0
2295956,28/7/19 21:33,9/8/19 17:51,34,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
2208880,31/7/19 17:30,9/8/19 18:19,11,1,2,3,1,0,1,1,1,0,-,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2282489,9/8/19 18:57,9/8/19 19:17,28,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,-,1,1,1,0,0,1,-,-,-,1,0,-,1,-,1,1
2264382,9/8/19 15:08,9/8/19 19:53,29,2,2,5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2298349,8/8/19 18:10,9/8/19 20:53,34,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,-,-,-,0,0,1,1
2282543,21/7/19 0:06,9/8/19 20:56,30,4,2,5,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-,0,0,0,0
2280378,8/8/19 15:40,9/8/19 21:29,40,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2260011,8/8/19 8:03,10/8/19 6:08,27,4,2,2,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,0,0,1,1
2296879,10/8/19 18:41,10/8/19 18:55,34,4,2,5,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0
2277705,11/8/19 15:04,11/8/19 15:09,7,-,-,-,-,1,1,1,-,1,1,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2230419,11/8/19 15:17,11/8/19 15:24,40,5,2,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2300024,5/8/19 3:29,11/8/19 21:06,21,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,-,0,1,-,1,0,1,1
2208880,13/8/19 21:03,13/8/19 21:19,29,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-,1,-,-,-,-,-,-,-,-,-,-
2297268,29/7/19 9:57,20/8/19 9:58,30,5,2,5,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,-,-,0,0,0,0,1,0,0
2254414,22/8/19 12:00,22/8/19 12:14,30,5,2,5,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
2293179,26/8/19 0:26,26/8/19 0:42,41,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2212901,27/8/19 17:46,1/9/19 20:48,39,5,2,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
2297154,4/9/19 1:05,4/9/19 1:31,39,5,2,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
2207228,9/8/19 8:56,6/9/19 10:39,10,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2270433,11/9/19 13:07,11/9/19 13:20,38,4,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
2270433,11/9/19 13:24,11/9/19 13:31,41,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2297012,22/7/19 13:31,30/11/19 16:35,39,5,2,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2297012,30/11/19 16:36,30/11/19 16:39,41,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
